265,250,281,217,364,257,348,290
266,249,282,216,364,257,348,290
267,249,283,216,365,257,349,290
268,250,284,217,366,257,350,290
268,250,284,217,367,257,351,290
269,250,285,217,368,256,352,290
271,251,286,218,369,255,355,288
273,250,288,217,372,254,357,287
274,249,289,216,373,254,358,287
274,248,289,215,373,253,358,286
277,249,291,216,375,254,361,286
277,249,291,216,375,254,361,286
277,248,291,216,375,254,361,285
278,248,292,216,376,253,362,285
277,248,291,215,376,253,362,285
278,248,292,216,376,253,362,285
278,247,293,215,376,253,362,285
279,247,293,215,377,253,363,285
279,248,294,216,377,253,363,285
281,248,295,216,378,253,364,284
282,248,295,217,378,253,364,284
283,248,296,216,379,253,365,284
284,248,297,217,380,252,367,283
285,248,298,218,379,253,366,283
285,248,298,217,380,252,367,283
286,248,298,218,378,251,366,281
286,248,298,218,378,251,366,281
286,248,298,218,378,251,366,281
286,248,298,218,377,251,365,281
286,247,299,218,377,251,364,281
287,247,299,219,376,251,364,280
287,248,299,219,377,252,365,280
287,247,299,219,377,252,365,280
288,248,299,220,377,251,366,279
288,247,300,219,378,251,366,279
288,247,298,222,376,253,366,278
288,247,298,222,376,253,366,278
289,247,299,222,377,253,367,278
290,247,300,222,377,253,367,278
290,248,300,223,378,253,368,278
291,248,301,223,379,253,369,278
292,248,301,224,380,253,370,278
292,249,301,223,381,252,372,278
293,248,302,223,382,252,373,277
299,253,305,230,385,251,378,274
301,253,307,230,385,251,379,274
302,252,309,229,386,253,380,275
303,252,310,229,387,253,381,275
304,252,311,229,388,253,382,275
305,252,312,229,389,253,383,275
306,251,313,229,389,253,382,275
307,251,314,229,391,254,384,276
307,251,314,229,391,254,384,276
308,252,315,230,391,254,384,276
308,252,315,230,391,254,384,276
308,253,314,232,392,255,386,276
308,252,314,231,392,255,386,276
310,255,315,235,393,254,387,275
313,257,317,239,392,256,388,274
315,258,318,241,392,255,389,273
315,259,318,242,392,255,389,272
315,258,318,242,391,255,388,272
315,259,318,242,391,255,388,272
316,261,319,245,391,255,389,271
316,260,319,242,390,255,387,273
313,258,317,241,390,256,386,274
322,262,324,248,390,256,388,270
317,259,320,244,390,256,387,272
322,262,324,248,391,256,389,270
322,263,324,248,391,256,389,271
322,262,324,248,390,257,388,271
321,261,324,245,391,257,388,273
322,263,324,248,391,257,389,271
321,262,323,247,391,257,389,272
320,262,322,247,391,257,389,272
322,262,324,250,387,258,386,270
322,261,324,248,387,258,385,271
322,261,324,248,388,259,386,272
325,264,327,251,388,259,387,271
322,262,324,248,389,259,387,273
323,262,325,248,390,259,388,273
324,261,326,248,390,260,388,273
330,265,332,254,393,260,392,272
335,266,336,255,394,260,393,271
331,263,333,251,395,261,393,273
341,268,342,259,397,261,396,269
343,269,344,259,398,261,397,270
345,269,346,259,401,262,400,271
349,270,350,260,402,262,401,271
350,270,351,260,405,264,404,273
363,263,402,263,402,272,363,272
365,264,404,264,404,272,365,272
365,264,406,264,406,273,365,273
368,265,406,265,406,273,368,273
369,265,409,265,409,274,369,274
372,267,412,267,412,275,372,275
374,267,413,267,413,276,374,276
383,268,418,268,418,276,383,276
384,268,419,268,419,276,384,276
375,275,376,265,419,268,418,277
376,275,377,266,419,269,418,277
375,274,376,265,420,269,419,278
375,274,376,265,420,269,419,278
375,274,376,265,420,269,419,278
373,274,374,264,420,269,419,278
367,273,369,262,420,269,419,280
375,275,376,265,421,269,420,279
373,275,374,264,422,269,421,279
366,274,368,261,425,267,424,280
368,274,369,262,425,267,424,279
367,273,369,261,426,268,425,280
368,274,370,262,427,268,426,280
369,275,371,262,428,268,427,281
372,275,373,263,428,268,427,280
373,275,374,263,430,269,429,281
372,275,374,263,430,269,429,281
373,276,375,263,431,269,430,282
375,277,376,265,431,269,430,281
375,276,376,264,431,270,430,282
374,274,376,263,425,271,423,282
